,address_type,agency,agency_name,bbl,borough,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,due_date,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,landmark,latitude,location,location_type,longitude,open_data_channel_type,park_borough,park_facility_name,resolution_action_updated_date,resolution_description,status,street_name,unique_key,x_coordinate_state_plane,y_coordinate_state_plane,created_time,lonlat,geometry
164,BLOCKFACE,NYPD,New York City Police Department,,MANHATTAN,NEW YORK,2014-09-06T07:57:33.000,07 MANHATTAN,Drinking,2014-09-06 00:35:10,MANHATTAN AVENUE,COLUMBUS AVENUE,In Public,2014-09-06T08:35:10.000,Precinct,WEST 107 STREET,10025,,,,40.7996215818,"{u'type': u'Point', u'coordinates': [-73.961681890239, 40.799621581834]}",Street/Sidewalk,-73.9616818902,PHONE,MANHATTAN,Unspecified,2014-09-06T07:57:33.000,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,Closed,WEST 107 STREET,28822982,994859,230603,00:35:10,"(-73.9616818902386, 40.79962158183386)",POINT (-73.96168189023859 40.79962158183386)
165,ADDRESS,NYPD,New York City Police Department,1021770018,MANHATTAN,NEW YORK,2014-09-05T21:28:48.000,12 MANHATTAN,Drinking,2014-09-05 21:16:36,WEST 177 STREET,CROSS BRONX EXPWY NB ET 1 A,In Public,2014-09-06T05:16:36.000,Precinct,385 FORT WASHINGTON AVENUE,10033,,,,40.84806728,"{u'type': u'Point', u'coordinates': [-73.939450230193, 40.848067279951]}",Street/Sidewalk,-73.9394502302,PHONE,MANHATTAN,Unspecified,2014-09-05T21:28:48.000,The Police Department responded to the complaint and took action to fix the condition.,Closed,FORT WASHINGTON AVENUE,28825927,1001002,248257,21:16:36,"(-73.93945023019283, 40.84806727995063)",POINT (-73.93945023019283 40.84806727995063)
166,BLOCKFACE,NYPD,New York City Police Department,,MANHATTAN,NEW YORK,2014-09-07T00:50:55.000,09 MANHATTAN,Drinking,2014-09-07 00:30:11,AMSTERDAM AVENUE,BROADWAY,In Public,2014-09-07T08:30:11.000,Precinct,WEST 113 STREET,10025,,,,40.8054603121,"{u'type': u'Point', u'coordinates': [-73.963842216657, 40.805460312068]}",Street/Sidewalk,-73.9638422167,PHONE,MANHATTAN,Unspecified,2014-09-07T00:50:55.000,The Police Department responded to the complaint and took action to fix the condition.,Closed,WEST 113 STREET,28829731,994260,232730,00:30:11,"(-73.96384221665693, 40.805460312068256)",POINT (-73.96384221665693 40.80546031206826)
167,INTERSECTION,NYPD,New York City Police Department,,MANHATTAN,NEW YORK,2014-09-10T22:37:24.000,08 MANHATTAN,Drinking,2014-09-10 20:45:39,,,In Public,2014-09-11T04:45:39.000,Precinct,,10021,2 AVENUE,EAST   75 STREET,,40.7707535447,"{u'type': u'Point', u'coordinates': [-73.95694014607, 40.770753544707]}",Street/Sidewalk,-73.9569401461,PHONE,MANHATTAN,Unspecified,2014-09-10T22:37:24.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,,28856528,996177,220086,20:45:39,"(-73.95694014606978, 40.77075354470721)",POINT (-73.95694014606978 40.77075354470721)
168,INTERSECTION,NYPD,New York City Police Department,,MANHATTAN,NEW YORK,2014-09-13T01:01:07.000,12 MANHATTAN,Drinking,2014-09-12 23:11:03,,,In Public,2014-09-13T07:11:03.000,Precinct,,10040,HILLSIDE AVENUE,BOGARDUS PLACE,,40.8587443891,"{u'type': u'Point', u'coordinates': [-73.930117267114, 40.858744389082]}",Street/Sidewalk,-73.9301172671,PHONE,MANHATTAN,Unspecified,2014-09-13T01:01:07.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,,28870591,1003581,252149,23:11:03,"(-73.93011726711445, 40.858744389082254)",POINT (-73.93011726711445 40.85874438908225)
169,ADDRESS,NYPD,New York City Police Department,1005870024,MANHATTAN,NEW YORK,2014-09-12T23:46:57.000,02 MANHATTAN,Drinking,2014-09-12 22:45:17,JONES STREET,7 AVENUE SOUTH,In Public,2014-09-13T06:45:17.000,Precinct,282 BLEECKER STREET,10014,,,,40.7318190699,"{u'type': u'Point', u'coordinates': [-74.003351993757, 40.73181906989]}",Street/Sidewalk,-74.0033519938,PHONE,MANHATTAN,Unspecified,2014-09-12T23:46:57.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,BLEECKER STREET,28872155,983321,205898,22:45:17,"(-74.0033519937574, 40.73181906989017)",POINT (-74.00335199375741 40.73181906989017)
170,ADDRESS,NYPD,New York City Police Department,1022480001,MANHATTAN,NEW YORK,2014-09-15T00:25:17.000,12 MANHATTAN,Drinking,2014-09-14 21:10:28,BEAK STREET,BEND,In Public,2014-09-15T05:10:28.000,Precinct,91 PAYSON AVENUE,10034,,,,40.8680551215,"{u'type': u'Point', u'coordinates': [-73.926842625103, 40.868055121535]}",Street/Sidewalk,-73.9268426251,PHONE,MANHATTAN,Unspecified,2014-09-15T00:25:17.000,The Police Department responded to the complaint and took action to fix the condition.,Closed,PAYSON AVENUE,28877409,1004484,255542,21:10:28,"(-73.92684262510265, 40.86805512153512)",POINT (-73.92684262510265 40.86805512153512)
171,INTERSECTION,NYPD,New York City Police Department,,MANHATTAN,NEW YORK,2014-09-17T22:34:34.000,04 MANHATTAN,Drinking,2014-09-17 21:40:01,,,In Public,2014-09-18T05:40:01.000,Precinct,,10019,WEST   56 STREET,9 AVENUE,,40.7672420079,"{u'type': u'Point', u'coordinates': [-73.986202223659, 40.767242007861]}",Street/Sidewalk,-73.9862022237,PHONE,MANHATTAN,Unspecified,2014-09-17T22:34:34.000,The Police Department responded to the complaint and determined that police action was not necessary.,Closed,,28901257,988072,218804,21:40:01,"(-73.98620222365885, 40.767242007860716)",POINT (-73.98620222365885 40.76724200786072)
172,ADDRESS,NYPD,New York City Police Department,1016870025,MANHATTAN,NEW YORK,2014-09-19T01:02:39.000,11 MANHATTAN,Drinking,2014-09-19 00:04:39,EAST 115 STREET,EAST 116 STREET,In Public,2014-09-19T08:04:39.000,Precinct,2245 FIRST AVENUE,10029,,,,40.7955643101,"{u'type': u'Point', u'coordinates': [-73.935741889173, 40.795564310084]}",Street/Sidewalk,-73.9357418892,PHONE,MANHATTAN,Unspecified,2014-09-19T01:02:39.000,The Police Department responded to the complaint and took action to fix the condition.,Closed,FIRST AVENUE,28905792,1002042,229129,00:04:39,"(-73.93574188917331, 40.795564310084025)",POINT (-73.93574188917331 40.79556431008402)
173,INTERSECTION,NYPD,New York City Police Department,,MANHATTAN,NEW YORK,2014-09-20T09:32:05.000,04 MANHATTAN,Drinking,2014-09-18 23:03:32,,,In Public,2014-09-19T07:03:32.000,Precinct,,10011,WEST   16 STREET,6 AVENUE,,40.7386864178,"{u'type': u'Point', u'coordinates': [-73.99587543191, 40.738686417812]}",Street/Sidewalk,-73.9958754319,PHONE,MANHATTAN,Unspecified,2014-09-20T09:32:05.000,The Police Department responded to the complaint and took action to fix the condition.,Closed,,28910272,985393,208400,23:03:32,"(-73.99587543190957, 40.73868641781212)",POINT (-73.99587543190957 40.73868641781212)
174,ADDRESS,NYPD,New York City Police Department,1018630043,MANHATTAN,NEW YORK,2014-09-19T22:07:20.000,07 MANHATTAN,Drinking,2014-09-19 20:45:31,COLUMBUS AVENUE,AMSTERDAM AVENUE,In Public,2014-09-20T04:45:31.000,Precinct,114 WEST 109 STREET,10025,,,,40.8014662003,"{u'type': u'Point', u'coordinates': [-73.962172053544, 40.801466200251]}",Residential Building/House,-73.9621720535,PHONE,MANHATTAN,Unspecified,2014-09-19T22:07:20.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,WEST 109 STREET,28915773,994723,231275,20:45:31,"(-73.96217205354405, 40.801466200250566)",POINT (-73.96217205354405 40.80146620025057)
175,ADDRESS,NYPD,New York City Police Department,1021750128,MANHATTAN,NEW YORK,2014-09-20T23:43:46.000,12 MANHATTAN,Drinking,2014-09-20 21:02:17,BEND,ARDEN STREET,In Public,2014-09-21T05:02:17.000,Precinct,30 DONGAN PLACE,10040,,,,40.8634753275,"{u'type': u'Point', u'coordinates': [-73.92860832327, 40.863475327496]}",Street/Sidewalk,-73.9286083233,PHONE,MANHATTAN,Unspecified,2014-09-20T23:43:46.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,DONGAN PLACE,28920988,1003997,253873,21:02:17,"(-73.92860832326964, 40.8634753274964)",POINT (-73.92860832326964 40.8634753274964)
176,ADDRESS,NYPD,New York City Police Department,1019250061,MANHATTAN,NEW YORK,2014-09-23T05:23:43.000,10 MANHATTAN,Drinking,2014-09-23 01:34:37,ST NICHOLAS AVENUE,8 AVENUE,In Public,2014-09-23T09:34:37.000,Precinct,268 WEST 120 STREET,10027,,,,40.8067546509,"{u'type': u'Point', u'coordinates': [-73.952986742188, 40.806754650935]}",Street/Sidewalk,-73.9529867422,PHONE,MANHATTAN,Unspecified,2014-09-23T05:23:43.000,The Police Department responded to the complaint and took action to fix the condition.,Closed,WEST 120 STREET,28929893,997265,233203,01:34:37,"(-73.95298674218768, 40.80675465093462)",POINT (-73.95298674218768 40.80675465093462)
177,INTERSECTION,NYPD,New York City Police Department,,MANHATTAN,NEW YORK,2014-09-23T23:41:09.000,04 MANHATTAN,Drinking,2014-09-23 22:15:20,,,In Public,2014-09-24T06:15:20.000,Precinct,,10036,WEST   44 STREET,9 AVENUE,,40.7597301742,"{u'type': u'Point', u'coordinates': [-73.991683283257, 40.759730174199]}",Street/Sidewalk,-73.9916832833,PHONE,MANHATTAN,Unspecified,2014-09-23T23:41:09.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,,28935812,986554,216067,22:15:20,"(-73.99168328325673, 40.75973017419921)",POINT (-73.99168328325673 40.75973017419921)
178,ADDRESS,NYPD,New York City Police Department,1021260008,MANHATTAN,NEW YORK,2014-09-25T20:55:56.000,12 MANHATTAN,Drinking,2014-09-25 20:19:21,AUDUBON AVENUE,ST NICHOLAS AVENUE,In Public,2014-09-26T04:19:21.000,Precinct,564 WEST 170 STREET,10032,,,,40.8419403965,"{u'type': u'Point', u'coordinates': [-73.938136642892, 40.841940396545]}",Street/Sidewalk,-73.9381366429,PHONE,MANHATTAN,Unspecified,2014-09-25T20:55:56.000,The Police Department responded to the complaint and took action to fix the condition.,Closed,WEST 170 STREET,28948864,1001367,246025,20:19:21,"(-73.9381366428917, 40.84194039654487)",POINT (-73.93813664289171 40.84194039654487)
179,INTERSECTION,NYPD,New York City Police Department,,MANHATTAN,NEW YORK,2014-09-30T02:34:47.000,10 MANHATTAN,Drinking,2014-09-29 23:28:36,,,In Public,2014-09-30T07:28:36.000,Precinct,,10026,ADAM CLAYTON POWELL JR BOULEVARD,WEST  115 STREET,,40.8025332793,"{u'type': u'Point', u'coordinates': [-73.953025843755, 40.80253327935]}",Store/Commercial,-73.9530258438,PHONE,MANHATTAN,Unspecified,2014-09-30T02:34:48.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,,28975903,997255,231665,23:28:36,"(-73.95302584375533, 40.80253327934972)",POINT (-73.95302584375533 40.80253327934972)
180,ADDRESS,NYPD,New York City Police Department,1020380007,MANHATTAN,NEW YORK,2014-10-04T00:23:45.000,10 MANHATTAN,Drinking,2014-10-03 23:55:15,MACOMBS PLACE,8 AVENUE,In Public,2014-10-04T07:55:15.000,Precinct,259 WEST 152 STREET,10039,,,,40.82689923,"{u'type': u'Point', u'coordinates': [-73.937868787225, 40.826899230033]}",Street/Sidewalk,-73.9378687872,PHONE,MANHATTAN,Unspecified,2014-10-04T00:23:45.000,The Police Department responded and upon arrival those responsible for the condition were gone.,Closed,WEST 152 STREET,29004186,1001445,240545,23:55:15,"(-73.93786878722464, 40.826899230032545)",POINT (-73.93786878722464 40.82689923003255)
181,ADDRESS,NYPD,New York City Police Department,1007650065,MANHATTAN,NEW YORK,2014-10-10T00:55:50.000,04 MANHATTAN,Drinking,2014-10-09 22:29:23,7 AVENUE,8 AVENUE,In Public,2014-10-10T06:29:23.000,Precinct,244 WEST 16 STREET,10011,,,,40.740429409,"{u'type': u'Point', u'coordinates': [-74.000036086404, 40.740429409025]}",Residential Building/House,-74.0000360864,PHONE,MANHATTAN,Unspecified,2014-10-10T00:55:50.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,WEST 16 STREET,29037975,984240,209035,22:29:23,"(-74.00003608640411, 40.74042940902521)",POINT (-74.00003608640411 40.74042940902521)
182,ADDRESS,NYPD,New York City Police Department,1019020035,MANHATTAN,NEW YORK,2014-10-11T01:26:11.000,10 MANHATTAN,Drinking,2014-10-10 23:17:22,WEST 117 STREET,WEST 118 STREET,In Public,2014-10-11T07:17:22.000,Precinct,155 LENOX AVENUE,10026,,,,40.8031298684,"{u'type': u'Point', u'coordinates': [-73.948886024709, 40.803129868378]}",Street/Sidewalk,-73.9488860247,PHONE,MANHATTAN,Unspecified,2014-10-11T01:26:11.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,LENOX AVENUE,29047268,998401,231883,23:17:22,"(-73.94888602470876, 40.803129868378484)",POINT (-73.94888602470876 40.80312986837848)
183,ADDRESS,NYPD,New York City Police Department,1019130059,MANHATTAN,NEW YORK,2014-10-10T23:06:13.000,10 MANHATTAN,Drinking,2014-10-10 21:26:46,LENOX AVENUE,7 AVENUE,In Public,2014-10-11T05:26:46.000,Precinct,164 WEST 129 STREET,10027,,,,40.8110248117,"{u'type': u'Point', u'coordinates': [-73.945336129663, 40.811024811723]}",Street/Sidewalk,-73.9453361297,PHONE,MANHATTAN,Unspecified,2014-10-10T23:06:13.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,WEST 129 STREET,29047269,999382,234760,21:26:46,"(-73.94533612966343, 40.811024811723456)",POINT (-73.94533612966343 40.81102481172346)
184,ADDRESS,NYPD,New York City Police Department,1021370091,MANHATTAN,NEW YORK,2014-10-18T04:34:18.000,12 MANHATTAN,Drinking,2014-10-18 03:34:42,WEST 162 STREET,WEST 163 STREET,In Public,2014-10-18T11:34:42.000,Precinct,86 FT WASHINGTON AVENUE,10032,,,,40.838152881,"{u'type': u'Point', u'coordinates': [-73.943861034915, 40.838152880995]}",Street/Sidewalk,-73.9438610349,PHONE,MANHATTAN,Unspecified,2014-10-18T04:34:18.000,The Police Department responded to the complaint and took action to fix the condition.,Closed,FT WASHINGTON AVENUE,29096469,999784,244644,03:34:42,"(-73.94386103491507, 40.83815288099498)",POINT (-73.94386103491507 40.83815288099498)
185,ADDRESS,NYPD,New York City Police Department,1014330022,MANHATTAN,NEW YORK,2014-10-23T01:34:25.000,08 MANHATTAN,Drinking,2014-10-23 00:11:34,3 AVENUE,2 AVENUE,In Public,2014-10-23T08:11:34.000,Precinct,265 EAST 78 STREET,10075,,,,40.7730342297,"{u'type': u'Point', u'coordinates': [-73.956425993486, 40.773034229686]}",Club/Bar/Restaurant,-73.9564259935,ONLINE,MANHATTAN,Unspecified,2014-10-23T01:34:25.000,The Police Department responded and upon arrival those responsible for the condition were gone.,Closed,EAST 78 STREET,29120004,996319,220917,00:11:34,"(-73.95642599348551, 40.77303422968557)",POINT (-73.95642599348551 40.77303422968557)
186,INTERSECTION,NYPD,New York City Police Department,,MANHATTAN,NEW YORK,2014-11-07T21:15:50.000,08 MANHATTAN,Drinking,2014-11-07 20:42:37,,,In Public,2014-11-08T04:42:37.000,Precinct,,10028,EAST   82 STREET,2 AVENUE,,40.7752920566,"{u'type': u'Point', u'coordinates': [-73.953626355253, 40.775292056572]}",Street/Sidewalk,-73.9536263553,PHONE,MANHATTAN,Unspecified,2014-11-07T21:15:50.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,,29241275,997094,221740,20:42:37,"(-73.95362635525348, 40.77529205657226)",POINT (-73.95362635525348 40.77529205657226)
187,INTERSECTION,NYPD,New York City Police Department,,MANHATTAN,NEW YORK,2014-11-08T07:25:48.000,12 MANHATTAN,Drinking,2014-11-08 01:56:11,,,In Public,2014-11-08T09:56:11.000,Precinct,,10040,SHERMAN AVENUE,THAYER STREET,,40.8632382289,"{u'type': u'Point', u'coordinates': [-73.926923845415, 40.863238228871]}",Street/Sidewalk,-73.9269238454,ONLINE,MANHATTAN,Unspecified,2014-11-08T07:25:48.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,,29242872,1004463,253787,01:56:11,"(-73.92692384541492, 40.86323822887115)",POINT (-73.92692384541492 40.86323822887115)
188,ADDRESS,NYPD,New York City Police Department,1019170029,MANHATTAN,NEW YORK,2014-11-21T01:01:26.000,10 MANHATTAN,Drinking,2014-11-20 22:44:31,LENOX AVENUE,7 AVENUE,In Public,2014-11-21T06:44:31.000,Precinct,101 WEST 132 STREET,10027,,,,40.8124041367,"{u'type': u'Point', u'coordinates': [-73.942719515145, 40.812404136749]}",Street/Sidewalk,-73.9427195151,ONLINE,MANHATTAN,Unspecified,2014-11-21T01:01:26.000,The Police Department responded and upon arrival those responsible for the condition were gone.,Closed,WEST 132 STREET,29336402,1000106,235263,22:44:31,"(-73.94271951514524, 40.81240413674893)",POINT (-73.94271951514524 40.81240413674893)
189,ADDRESS,NYPD,New York City Police Department,1021740024,MANHATTAN,NEW YORK,2014-11-25T02:54:07.000,12 MANHATTAN,Drinking,2014-11-24 23:28:34,NAGLE AVENUE,SHERMAN AVENUE,In Public,2014-11-25T07:28:34.000,Precinct,50 THAYER STREET,10040,,,,40.8628291131,"{u'type': u'Point', u'coordinates': [-73.926678455699, 40.862829113075]}",Street/Sidewalk,-73.9266784557,ONLINE,MANHATTAN,Unspecified,2014-11-25T02:54:07.000,The Police Department responded to the complaint and took action to fix the condition.,Closed,THAYER STREET,29365823,1004531,253638,23:28:34,"(-73.92667845569942, 40.86282911307531)",POINT (-73.92667845569942 40.86282911307531)
190,INTERSECTION,NYPD,New York City Police Department,,MANHATTAN,NEW YORK,2014-12-14T23:02:12.000,Unspecified MANHATTAN,Drinking,2014-12-14 22:28:29,,,In Public,2014-12-15T06:28:29.000,Precinct,,10038,CLIFF STREET,FULTON STREET,,40.7083897546,"{u'type': u'Point', u'coordinates': [-74.004815219406, 40.708389754615]}",Street/Sidewalk,-74.0048152194,PHONE,MANHATTAN,Unspecified,2014-12-14T23:02:12.000,The Police Department responded to the complaint and took action to fix the condition.,Closed,,29496017,982915,197362,22:28:29,"(-74.0048152194061, 40.70838975461549)",POINT (-74.0048152194061 40.70838975461549)
191,ADDRESS,NYPD,New York City Police Department,1004550039,MANHATTAN,NEW YORK,2014-12-26T23:45:59.000,03 MANHATTAN,Drinking,2014-12-26 21:24:43,EAST 13 STREET,EAST 14 STREET,In Public,2014-12-27T05:24:43.000,Precinct,225 FIRST AVENUE,10003,,,,40.7309230564,"{u'type': u'Point', u'coordinates': [-73.982883052033, 40.730923056392]}",Street/Sidewalk,-73.982883052,PHONE,MANHATTAN,Unspecified,2014-12-26T23:45:59.000,The Police Department responded and upon arrival those responsible for the condition were gone.,Closed,FIRST AVENUE,29582919,988994,205572,21:24:43,"(-73.98288305203276, 40.73092305639229)",POINT (-73.98288305203276 40.73092305639229)
